,year,hs07,rca_x,rca_i
104,2009,9.0,14.265321058319287,0.47268797864278295
105,2009,10.0,5.952912099612744,1.3378617400973485
106,2009,11.0,2.9120508356975874,1.95139344800936
107,2009,12.0,0.16753489601214802,0.668178563212486
108,2009,13.0,0.24798921875212393,1.1179903715974038
109,2009,14.0,1.4971436243347447,0.8360094211747867
110,2009,15.0,0.17962410573325227,1.059339935506603
111,2009,16.0,3.9859371889322985,0.2752249498123052
112,2009,17.0,0.4597659409943307,0.9502398952478607
113,2009,18.0,0.02394542435573571,0.08493087163762447
114,2009,19.0,1.0507878179847554,0.9940233004601771
115,2009,20.0,0.701095104418363,0.1408934641881635
116,2009,21.0,0.33799451698399463,0.8887545432009678
117,2009,22.0,0.1838608189577993,0.9919092428798597
118,2009,23.0,0.27670820233754917,5.320111139210823
